Time(s),All Exp Velocity(rad/s),Torque(Nm),Brake Velocity(rad/s)
0.01,2.004692792892456,-3.8768068146598798,2.004692792892456
0.02,2.0433685779571533,-3.0443334686545396,2.0433685779571533
0.03,2.049814462661743,-2.81957987610559,2.049814462661743
0.04,2.062706470489502,-3.2980807204309497,2.062706470489502
0.05,2.0949363708496094,-2.6298304786053697,2.0949363708496094
0.060000000000000005,2.049814462661743,-2.54433528189253,2.049814462661743
0.07,1.93378746509552,-2.6213816962973,1.93378746509552
0.08,1.93378746509552,-0.9564273932607898,1.93378746509552
0.09,1.9724630117416382,-0.7237007075177102,1.9724630117416382
0.09999999999999999,2.049814462661743,0.40119694891699,2.049814462661743
0.10999999999999999,2.0240306854248047,1.63111806339188,2.0240306854248047
0.11999999999999998,1.9466793537139893,1.1253893178299599,1.9466793537139893
0.12999999999999998,1.8951115608215332,4.0587835933861305,1.8951115608215332
0.13999999999999999,2.062706470489502,4.391244074222521,2.062706470489502
0.15,1.8435438871383667,6.531536840354939,1.8435438871383667
0.16,1.7919763326644897,8.09859106187674,1.7919763326644897
0.17,1.6243813037872314,9.695393521471939,1.6243813037872314
0.18000000000000002,1.5985974073410034,10.681430186347441,1.5985974073410034
0.19000000000000003,1.5985974073410034,9.95394713605544,1.5985974073410034
0.20000000000000004,1.4954620599746704,13.17634021677604,1.4954620599746704
0.21000000000000005,1.4438945055007935,14.32306357704714,1.4438945055007935
0.22000000000000006,1.3665430545806885,16.97467919272134,1.3665430545806885
0.23000000000000007,1.237623929977417,19.16009338179994,1.237623929977417
0.24000000000000007,1.108704686164856,22.25804455938264,1.108704686164856
0.25000000000000006,1.0829209089279175,24.76499360172884,1.0829209089279175
0.26000000000000006,0.7477310299873352,27.124385511868642,0.7477310299873352
0.2700000000000001,0.464108943939209,29.14938917705994,0.464108943939209
0.2800000000000001,0.30940598249435425,31.336317416632536,0.30940598249435425
0.2900000000000001,0.05156766250729561,34.057486935433644,0.05156766250729561
0.3000000000000001,,,
0.3100000000000001,,,
0.3200000000000001,,,
0.3300000000000001,,,
0.34000000000000014,,,
0.35000000000000014,,,
0.36000000000000015,,,
0.37000000000000016,,,
0.38000000000000017,,,
0.3900000000000002,,,
0.4000000000000002,,,
0.4100000000000002,,,
0.4200000000000002,,,
0.4300000000000002,,,
0.4400000000000002,,,
0.45000000000000023,,,
0.46000000000000024,,,
0.47000000000000025,,,
0.48000000000000026,,,
0.49000000000000027,,,
0.5000000000000002,,,
0.5100000000000002,,,
0.5200000000000002,,,
0.5300000000000002,,,
0.5400000000000003,,,
0.5500000000000003,,,
0.5600000000000003,,,
0.5700000000000003,,,
0.5800000000000003,,,
0.5900000000000003,,,
0.6000000000000003,,,
0.6100000000000003,,,
0.6200000000000003,,,
0.6300000000000003,,,
0.6400000000000003,,,
0.6500000000000004,,,
0.6600000000000004,,,
0.6700000000000004,,,
0.6800000000000004,,,
0.6900000000000004,,,
0.7000000000000004,,,
